maker_id,maker,model,product_id,feature_group,feature_name,description,source_ids,generated_from_audit
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,freshness,まるごとクリーン清氷・洗える埋めちゃっタンク,製氷系のお手入れ。三菱電機公式カタログの型番別機能一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,usability,棚高さ調整,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,usability,オートクローザー,開閉サポート。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,energy,部屋別おまかせエコ／アイストップEco,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,energy,全室独立おまかせA.I.,AI・生活パターン学習。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,energy,16個のセンサーによる部屋別運転,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50M,mitsubishi-mrjw50m,usability,洗える埋めちゃっタンク,給水タンクを庫内に埋め込んだ、お手入れ可能な製氷給水構造。,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,basic,定格内容積 495L,本体幅650mm、奥行650mm、高さ1833mm。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,energy,年間消費電力量 276kWh/年,2021年省エネ基準達成率100%。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,freezing,切れちゃう瞬冷凍A.I.,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,freezing,できちゃうV冷凍+,作り置き・冷凍食品向け。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,freezing,霜ガード,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,freshness,氷点下ストッカーD A.I.,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,vegetables,朝どれ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,vegetables,うるおい冷却／3色LED,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,usability,ダイレクト給水式自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,usability,まるごとクリーン清氷,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,freshness,フレッシュエアフィルター,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,freshness,まるごとクリーン清氷・洗える埋めちゃっタンク,製氷系のお手入れ。三菱電機公式カタログの型番別機能一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,usability,棚高さ調整,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,usability,オートクローザー,開閉サポート。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,energy,部屋別おまかせエコ／アイストップEco,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,energy,全室独立おまかせA.I.,AI・生活パターン学習。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,energy,16個のセンサーによる部屋別運転,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JW50N,mitsubishi-mrjw50n,usability,洗える埋めちゃっタンク,給水タンクを庫内に埋め込んだ、お手入れ可能な製氷給水構造。,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,basic,定格内容積 495L,本体幅650mm、奥行650mm、高さ1833mm。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,energy,年間消費電力量 263kWh/年,2021年省エネ基準達成率104%。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,freezing,切れちゃう瞬冷凍A.I.,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,freezing,できちゃうV冷凍+,作り置き・冷凍食品向け。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,freezing,霜ガード,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,freshness,氷点下ストッカーD A.I.,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,vegetables,朝どれ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,vegetables,うるおい冷却／3色LED,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,usability,ダイレクト給水式自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,usability,まるごとクリーン清氷,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,freshness,フレッシュエアフィルター,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,freshness,まるごとクリーン清氷・洗える埋めちゃっタンク,製氷系のお手入れ。三菱電機公式カタログの型番別機能一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,usability,棚高さ調整,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,usability,オートクローザー,開閉サポート。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,energy,部屋別おまかせエコ／アイストップEco,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,energy,全室独立おまかせA.I.,AI・生活パターン学習。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,energy,16個のセンサーによる部屋別運転,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,usability,無線LAN,Wi-Fi。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,usability,三菱冷蔵庫アプリ,スマートフォン・アプリ連携。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,usability,アプリ運転状況確認,通知・見守り。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50M,mitsubishi-mrwz50m,usability,洗える埋めちゃっタンク,給水タンクを庫内に埋め込んだ、お手入れ可能な製氷給水構造。,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,basic,定格内容積 495L,外形寸法650×650×1833mm。,mitsubishi-wz50n,no
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,freezing,切れちゃう瞬冷凍A.I.,必要な分だけ使いやすい約-7℃の冷凍。,mitsubishi-wz50n,no
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,freshness,ひろびろ氷点下ストッカーD A.I.,肉・魚を凍らせず保存するフレッシュゾーン。,mitsubishi-wz50n,no
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,vegetables,朝どれ野菜室,野菜のうるおいを保って保存。,mitsubishi-wz50n,no
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,energy,年間消費電力量 262kWh/年,省エネ基準達成率105%、静音約15dB。,mitsubishi-wz50n,no
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,freezing,できちゃうV冷凍+,作り置き・冷凍食品向け。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,freezing,霜ガード,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,vegetables,うるおい冷却／3色LED,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,usability,自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,usability,まるごとクリーン清氷,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,freshness,フレッシュエアフィルター,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,freshness,まるごとクリーン清氷・洗える埋めちゃっタンク,製氷系のお手入れ。三菱電機公式カタログの型番別機能一覧で確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,usability,棚高さ調整,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,usability,オートクローザー,開閉サポート。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,energy,部屋別おまかせエコ／アイストップEco,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,energy,全室独立おまかせA.I.,AI・生活パターン学習。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,energy,16個のセンサーによる部屋別運転,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,usability,無線LAN,Wi-Fi。三菱電機公式『つながるアプリ』対象機種一覧で確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,usability,三菱冷蔵庫アプリ,スマートフォン・アプリ連携。三菱電機公式『つながるアプリ』対象機種一覧で確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,usability,アプリ運転状況確認,通知・見守り。三菱電機公式『つながるアプリ』対象機種一覧で確認,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WZ50N,mitsubishi-mr-wz50n,usability,洗える埋めちゃっタンク,給水タンクを庫内に埋め込んだ、お手入れ可能な製氷給水構造。,mitsubishi-lineup|mitsubishi-wz50n|official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,basic,定格内容積 485L,本体幅650mm、奥行650mm、高さ1833mm。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,energy,年間消費電力量 269kWh/年,2021年省エネ基準達成率100%。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,freezing,切れちゃう瞬冷凍A.I.,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,freezing,できちゃうV冷凍+,作り置き・冷凍食品向け。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,freezing,霜ガード,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,freshness,氷点下ストッカーD A.I.,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,vegetables,朝どれ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,vegetables,うるおい冷却／3色LED,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,usability,ダイレクト給水式自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,usability,まるごとクリーン清氷,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,freshness,フレッシュエアフィルター,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,freshness,まるごとクリーン清氷・洗える埋めちゃっタンク,製氷系のお手入れ。三菱電機公式カタログの型番別機能一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,usability,棚高さ調整,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,usability,オートクローザー,開閉サポート。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,energy,部屋別おまかせエコ／アイストップEco,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,energy,全室独立おまかせA.I.,AI・生活パターン学習。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,energy,16個のセンサーによる部屋別運転,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-JM49N,mitsubishi-mrjm49n,usability,洗える埋めちゃっタンク,給水タンクを庫内に埋め込んだ、お手入れ可能な製氷給水構造。,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,basic,定格内容積 485L,本体幅650mm、奥行650mm、高さ1833mm。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,energy,年間消費電力量 269kWh/年,2021年省エネ基準達成率100%。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,freezing,切れちゃう瞬冷凍A.I.,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,freezing,できちゃうV冷凍+,作り置き・冷凍食品向け。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,freezing,霜ガード,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,freshness,氷点下ストッカーD A.I.,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,vegetables,朝どれ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,vegetables,うるおい冷却／3色LED,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,usability,ダイレクト給水式自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,usability,まるごとクリーン清氷,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,freshness,フレッシュエアフィルター,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,freshness,まるごとクリーン清氷・洗える埋めちゃっタンク,製氷系のお手入れ。三菱電機公式カタログの型番別機能一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,usability,棚高さ調整,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,usability,オートクローザー,開閉サポート。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,energy,部屋別おまかせエコ／アイストップEco,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,energy,全室独立おまかせA.I.,AI・生活パターン学習。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,energy,16個のセンサーによる部屋別運転,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,usability,無線LAN,Wi-Fi。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,usability,三菱冷蔵庫アプリ,スマートフォン・アプリ連携。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,usability,アプリ運転状況確認,通知・見守り。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49M,mitsubishi-mrmz49m,usability,洗える埋めちゃっタンク,給水タンクを庫内に埋め込んだ、お手入れ可能な製氷給水構造。,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,basic,定格内容積 485L,本体幅650mm、奥行650mm、高さ1833mm。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,energy,年間消費電力量 269kWh/年,2021年省エネ基準達成率100%。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,freezing,切れちゃう瞬冷凍A.I.,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,freezing,できちゃうV冷凍+,作り置き・冷凍食品向け。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,freezing,霜ガード,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,freshness,氷点下ストッカーD A.I.,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,vegetables,朝どれ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,vegetables,うるおい冷却／3色LED,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,usability,ダイレクト給水式自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,usability,まるごとクリーン清氷,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,freshness,フレッシュエアフィルター,脱臭。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,freshness,まるごとクリーン清氷・洗える埋めちゃっタンク,製氷系のお手入れ。三菱電機公式カタログの型番別機能一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,usability,棚高さ調整,棚の可変性。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,usability,オートクローザー,開閉サポート。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,energy,部屋別おまかせエコ／アイストップEco,省エネ運転。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,energy,全室独立おまかせA.I.,AI・生活パターン学習。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,energy,16個のセンサーによる部屋別運転,センサー省エネ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,usability,無線LAN,Wi-Fi。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,usability,三菱冷蔵庫アプリ,スマートフォン・アプリ連携。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,usability,アプリ運転状況確認,通知・見守り。三菱電機公式『つながるアプリ』対象機種一覧で確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-MZ49N,mitsubishi-mrmz49n,usability,洗える埋めちゃっタンク,給水タンクを庫内に埋め込んだ、お手入れ可能な製氷給水構造。,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,basic,定格内容積 470L,本体幅650mm、奥行699mm、高さ1696mm。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,energy,年間消費電力量 260kWh/年,2021年省エネ基準達成率103%。,official-mitsubishi-models,no
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,freezing,切れちゃう瞬冷凍A.I.,急速冷凍。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,freezing,できちゃうV冷凍+,作り置き・冷凍食品向け。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,freezing,霜ガード,霜つき・乾燥抑制。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,freshness,氷点下ストッカーD A.I.,高鮮度保存機能。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,vegetables,朝どれ野菜室,野菜鮮度保持。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,vegetables,うるおい冷却／3色LED,湿度・乾燥対策。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,usability,ダイレクト給水式自動製氷,自動製氷。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
mitsubishi,三菱電機,MR-WXD47LM,mitsubishi-mrwxd47lm,usability,まるごとクリーン清氷,給水経路のお手入れ。メーカー公式カタログ・公式仕様表で搭載を確認,official-mitsubishi-models,yes
